"","p_value","mean_exp_in_R","mean_exp_in_NR","per_in_R","per_in_NR","log2_R_NR_"
"SURF4",8.15222507724115e-24,2.97662274280137,3.94770750988142,0.371400683260127,0.50569634968612,-0.407338716868202
"NELFCD",8.61836956333789e-24,1.71918008784773,2.5740246454313,0.201073694485115,0.320623110904441,-0.582305188780218
"ANP32B",1.09902898941922e-23,2.19841874084919,3.19774471053243,0.282576866764275,0.411299697744711,-0.540588559120192
"IFI44",1.17747792546786e-23,0.59834065397755,1.3278702627296,0.0751586139580283,0.163450360381307,-1.15007520286377
"MTHFD2",1.36447011758885e-23,1.84612005856515,2.8231760055801,0.224011713030747,0.345966054405952,-0.612822694995313
"RAB27A",1.52189932801196e-23,2.66828208882382,3.8059567542432,0.349438750610054,0.482213438735178,-0.512347973619408
"CORO1A",1.57761228898378e-23,7.70659834065398,8.95021157870263,0.792581747193753,0.888863055103464,-0.215827586141701
"NACA",1.69323772387091e-23,7.69180575890678,8.73255289467566,0.761835041483651,0.864450127877238,-0.183081145540756
"SASH3",1.79704393729813e-23,2.96530502684236,3.98380376656591,0.36896046852123,0.50197628458498,-0.425966069573003
"PYCARD",1.9377757610888e-23,1.28481698389458,2.1355824226924,0.152757442654954,0.26249709369914,-0.733066710828451
"PARK7",2.03259024332868e-23,4.17436798438263,5.39724947686584,0.458272327964861,0.591722855149965,-0.37066659003569
"TNFSF4",2.69656019588041e-23,0.337501220107369,0.867605208091142,0.0424597364568082,0.115089514066496,-1.36214599560844
"GABARAP",2.88016801261678e-23,4.32408491947291,5.57893048128342,0.478770131771596,0.611253196930946,-0.367593718133987
"EIF3C",3.1406394943329e-23,2.72588091752074,3.75010695187166,0.328940946803319,0.459660544059521,-0.46020920327259
"UCP2",3.34422995450665e-23,4.25621766715471,5.64474773308533,0.460224499755979,0.593117879562892,-0.407337174027307
"SRP14",3.49175577713416e-23,5.40594436310395,6.63024645431295,0.5900439238653,0.716112531969309,-0.29451583404059
"CRIP1",4.28126491522938e-23,4.38628111273792,5.48385259242037,0.527574426549536,0.657521506626366,-0.322191515591022
"CAPZB",4.81966426177379e-23,4.59082479258175,5.66460125552197,0.593948267447535,0.719135084863985,-0.303221031867502
"OAS1",4.97786473762021e-23,0.561229868228404,1.24013020227854,0.0678379697413372,0.151825156940246,-1.14382790303918
"TXN",5.0916632998088e-23,1.48003904343582,2.31815624273425,0.199609565641776,0.31667054173448,-0.647342571989869
"EIF3CL",5.30323671586712e-23,1.60868716447047,2.38843059753546,0.249877989263055,0.373401534526854,-0.570179158228145
"FAM49B",5.5007187724768e-23,3.03224987798926,4.02538246919321,0.358711566617862,0.490118577075099,-0.408737220225143
"MAP4K1",6.021099282205e-23,3.54802342606149,4.53093699139735,0.45924841386042,0.591257847012323,-0.352793893269336
"GPR171",8.8829172143571e-23,1.8301317715959,2.7488560799814,0.218155197657394,0.337130899790746,-0.586883846655116
"KEAP1",9.20213171766879e-23,0.766100536847243,1.45019995349919,0.0985846754514397,0.192513368983957,-0.920646195344638
"HNRNPD",9.54440978504816e-23,2.35848706686188,3.18250639386189,0.330405075646657,0.459660544059521,-0.432301722955521
"CDKN2A",1.00578400710185e-22,0.444343582235237,1.01882352941176,0.059053196681308,0.138572425017438,-1.19715662747059
"SLX1A",1.00606177694454e-22,1.87634455832113,2.77817716810044,0.254758418740849,0.377819111834457,-0.566213826612949
"SNX5",1.02619017347752e-22,1.88936554416789,2.78573355033713,0.23767691556857,0.358753778191118,-0.560155420215625
"TMX1",1.11664061999567e-22,1.5772083943387,2.34168100441758,0.214738897022938,0.332713322483143,-0.570171264037952
"MKI67",1.13423111063541e-22,0.269853587115666,0.688209718670077,0.0390434358223524,0.108579400139502,-1.35067140055484
"FANCL",1.13564438609224e-22,0.45614934114202,0.993457335503371,0.0673499267935578,0.150197628458498,-1.12295177830655
"DR1",1.30240493633344e-22,2.48210834553441,3.24486631016043,0.377745241581259,0.508486398511974,-0.386592948457895
"IFI35",1.58087214522397e-22,1.03334797462177,1.8421297372704,0.128355295265983,0.229946524064171,-0.834048514780174
"RNASEK-C17orf49",1.71259766647673e-22,1.69346510492923,2.26531039293188,0.378721327476818,0.509183910718438,-0.419730482589294
"CD2",1.73919332876675e-22,6.56372376769156,7.52981632178563,0.717911176183504,0.82631946059056,-0.198100148264564
"NDUFB7",1.76438454263212e-22,1.26711566617862,2.12107649383864,0.146900927281601,0.252499418739828,-0.743248426620284
"PHB2",2.15208238847605e-22,1.72644704734017,2.66159497791211,0.207906295754026,0.324110671936759,-0.624484963856005
"CLEC2B",2.18860053180527e-22,2.95911664226452,3.83343641013718,0.376281112737921,0.506161357823762,-0.373471682597727
"PSMA7",2.45044497567684e-22,5.13793557833089,6.28355963729365,0.568081991215227,0.693327133224831,-0.290393276401144
"ANP32A",2.76099065407698e-22,1.21283064909712,1.81474308300395,0.227428013665203,0.345966054405952,-0.581387200288502
"CSNK2B",3.06906265781956e-22,2.65941434846266,3.71535921878633,0.306490971205466,0.432690072076261,-0.48239313125151
"UBE2V1",3.32421282896189e-22,3.12558809175207,4.07452685421995,0.391898487066862,0.521739130434783,-0.382504875082832
"MTRNR2L12",4.062074374107e-22,4.85172767203514,5.22047895838177,0.899951195705222,0.962799348988607,-0.105683600342337
"CXCR3",4.15414669444284e-22,2.31724255734505,3.27513136479888,0.276720351390922,0.400139502441293,-0.499143707793319
"NDUFA11",4.15474411168244e-22,2.22412884333821,3.22398279469891,0.260126891166423,0.382004185073239,-0.535603679196146
"SLMO2",4.17074807458936e-22,2.08300634455832,2.95458033015578,0.285993167398731,0.410137177400605,-0.50428599029787
"SAMD9L",4.42486563670514e-22,1.2822205954124,2.08139269937224,0.174231332357247,0.284119972099512,-0.698904699096307
"ECH1",4.45627300805781e-22,2.78263055148853,3.75446175308068,0.314787701317716,0.440827714485003,-0.432156719542482
"NUDT21",4.53389196031318e-22,1.62705710102489,2.50298535224366,0.197169350902879,0.31085794001395,-0.621384965435754
"CLTA",4.57621228677843e-22,1.45117618350415,2.31329225761451,0.170326988775012,0.279469890723088,-0.672724861385628
"RHOF",4.69487132294387e-22,3.29513909224012,4.23159497791211,0.477794045876037,0.606603115554522,-0.360862183606279
"OST4",4.77100877110429e-22,3.80919472913616,4.89358288770053,0.415324548560273,0.544757033248082,-0.361405094725994
"CD52",4.89423717159552e-22,5.42938018545632,6.70899558242269,0.55734504636408,0.682399441990235,-0.305309283445862
"FBXO7",4.97605035074757e-22,1.94266471449488,2.83580795163915,0.23767691556857,0.356893745640549,-0.545722905862539
"CD99",5.56247420340742e-22,4.89628111273792,5.72868402697047,0.632015617374329,0.750755638223669,-0.226517375630031
"FBXO6",5.69350875226408e-22,0.494787701317716,1.10441060218554,0.0644216691068814,0.144385026737968,-1.15839509722613
"PSMB6",5.94528709576202e-22,2.44493411420205,3.46645431295048,0.283064909712055,0.406649616368286,-0.503665158147474
"FCRL3",6.64295908055116e-22,1.74811127379209,2.62509648918856,0.208394338701806,0.323180655661474,-0.586573431406927
"CDC42",6.65556351489413e-22,5.6820009760859,6.6286979772146,0.72913616398243,0.834457102999303,-0.222326441611866
"CHMP4A",6.78219860252823e-22,1.9366813079551,2.89134852359916,0.231820400195217,0.349918623575913,-0.578155952272958
"PSMB1",6.80743479436912e-22,3.15687652513421,4.28295280167403,0.366032210834553,0.494071146245059,-0.440107945110346
"EIF2AK2",6.82983858834457e-22,1.0189458272328,1.73752848174843,0.146412884333821,0.250174378051616,-0.769959274902438
"HLA-DQA1",8.74164934868425e-22,1.62330893118594,2.55457335503371,0.222547584187408,0.338990932341316,-0.654144778926984
"MYL6",9.76712804003378e-22,8.29064421669107,9.39506626365961,0.807223035627135,0.896535689374564,-0.18041912771441
"TNFRSF1B",1.00933465755864e-21,3.25206930209858,4.19162752848175,0.424597364568082,0.553127179725645,-0.366152521691898
"VIM",1.0159060687042e-21,5.76900927281601,6.9507486631016,0.615910200097609,0.735410369681469,-0.268844796149008
"ATP5G2",1.28514479769886e-21,5.06299170326989,6.20777726110207,0.544655929721816,0.669379214136247,-0.294086673557229
"FLNA",1.38859263980324e-21,4.49706198145437,5.38218553824692,0.568081991215227,0.691234596605441,-0.259209357057651
"MAPK1IP1L",1.57179600243643e-21,3.99809175207418,4.79616135782376,0.51634943875061,0.642176238084166,-0.262568615505703
"MAD2L1",1.75973856175977e-21,0.314319180087848,0.861188095791676,0.0400195217179112,0.107649383864218,-1.45409806766498
"SOD1",1.87768264469178e-21,4.59955588091752,5.71805394094397,0.518789653489507,0.644268774703557,-0.314029663953594
"RBX1",2.10121972993141e-21,1.7096486090776,2.5280283654964,0.232796486090776,0.34945361543827,-0.564312818532362
"OPTN",2.24804698255214e-21,3.00521717911176,3.859604743083,0.4099560761347,0.537316903045803,-0.360983856138534
"CD97",2.2952141744141e-21,5.06231820400195,6.09073238781679,0.60614934114202,0.725645198790979,-0.26681752293885
"CTSD",2.43631346473937e-21,4.0576476329917,5.08066031155545,0.47535383113714,0.602185538246919,-0.324372423467413
"SEC11A",2.53979688319581e-21,1.69853587115666,2.62756568239944,0.205954123962909,0.318763078353871,-0.629435141685611
"UBC",2.75343515196186e-21,9.71802830649097,10.4821483375959,0.891654465592972,0.956521739130435,-0.109198890630293
"UBE2T",2.81385243530153e-21,0.300502684236213,0.837665659149035,0.0395314787701318,0.106486863520112,-1.47899665230988
"COX6A1",2.81438258826677e-21,2.78220595412396,3.86895140664962,0.309907271839922,0.433155080213904,-0.475713388876203
"SNX6",2.86164440376769e-21,1.79212786725232,2.65408974657056,0.226939970717423,0.342245989304813,-0.56654357896752
"AK2",3.09411150733399e-21,1.33576378721327,2.12591490351081,0.17227916056613,0.279237386654266,-0.670418941426384
"ATP5D",3.38038867070787e-21,2.48591996095656,3.41492211113694,0.308443142996584,0.431527551732155,-0.458072826588193
"SNRPC",3.69638708889133e-21,1.17328452903856,1.98980702162288,0.142996583699366,0.244129272262265,-0.762075601376799
"IKZF3",3.7653136415694e-21,3.20237188872621,4.18425482445943,0.419228892142509,0.545919553592188,-0.385829859008018
"PKMYT1",3.86140422376597e-21,0.183513909224012,0.608721227621483,0.0244021473889702,0.0818414322250639,-1.72989226244239
"NDUFS7",4.20247862118713e-21,1.99819424109322,2.94165077888863,0.241581259150805,0.358288770053476,-0.557929153826302
"ALDOA",4.92433408176089e-21,6.746813079551,7.9441618228319,0.691556857003416,0.800511508951407,-0.235688818383975
"HIST1H1C",5.06749382940144e-21,0.502386530014641,1.08880027900488,0.0678379697413372,0.146942571495001,-1.11586965331709
"HLA-DQB1",5.24560457174021e-21,2.06493411420205,2.99361543827017,0.285017081503172,0.40548709602418,-0.535793153436275
"MTHFD1",5.40405147290849e-21,0.926481210346511,1.66032783073704,0.122498779892631,0.218321320623111,-0.841634506121924
"STAT2",5.42462653397337e-21,1.63804782820888,2.42848407347129,0.238164958516349,0.354103696814694,-0.568078543049764
"HMGN1",5.64739733780075e-21,4.03972181551977,5.13298535224366,0.474865788189361,0.60032550569635,-0.345542194485484
"STOM",6.60033322462188e-21,2.93443631039531,3.9100395256917,0.364568081991215,0.489421064868635,-0.414099795571856
"NUTF2",7.41185272869177e-21,1.30306490971205,2.07003255056964,0.160566129819424,0.264357126249709,-0.667744502981276
"UQCR11",7.83204322538507e-21,2.43924841386042,3.30921646128807,0.310395314787701,0.43245756800744,-0.440052973637672
"NDUFC2",8.42533926696594e-21,1.83594436310395,2.73588700302255,0.207418252806247,0.318763078353871,-0.575486305955221
"FAM53B",8.97422841100818e-21,1.11331381161542,1.70700302255289,0.197657393850659,0.307602883050453,-0.616605308063315
"PAIP2",1.03252071089113e-20,3.9120888238165,4.92851197395954,0.453879941434846,0.57916763543362,-0.3332130040242
"TK1",1.0835401598625e-20,0.229282576866764,0.734443152755173,0.0297706198145437,0.0897465705649849,-1.67952409886419
"EZH2",1.1180440762027e-20,1.31469985358712,2.02184143222506,0.234260614934114,0.348756103231807,-0.620936385498087
"NDUFV2",1.24815666056026e-20,2.39949731576379,3.3762520344106,0.287457296242069,0.407114624505929,-0.492690404890711
"MYO7A",1.35721086133132e-20,0.901434846266471,1.53664031620553,0.132259638848219,0.229249011857708,-0.769484384962147
"ZBTB32",1.60931042301847e-20,0.325197657393851,0.792755173215531,0.0414836505612494,0.107649383864218,-1.28555852203532
"S100A6",1.72316755614562e-20,4.31480722303563,5.34921646128807,0.51683748169839,0.639618693327133,-0.310031480821816
"ANAPC11",1.7803121327763e-20,1.46449975597853,2.30198790978842,0.163006344558321,0.266217158800279,-0.652472303519445
"PFKP",1.88141492576237e-20,1.51063445583211,2.30234131597303,0.20497803806735,0.315043013252732,-0.607947126441669
"PSMC1",1.88787123811087e-20,1.49588579795022,2.30924436177633,0.189848706686188,0.297605208091142,-0.626420807460906
"SQRDL",1.94529732518945e-20,1.32772083943387,2.06711229946524,0.159590043923865,0.261799581492676,-0.638664923757173
"COX6B1",2.23841419735723e-20,2.48543679843826,3.41991164845385,0.284040995607613,0.402464543129505,-0.460459636546438
"CDCA7",2.29484367681508e-20,0.433142996583699,0.940964891885608,0.0556368960468521,0.128342245989305,-1.11929750512815
"RAB8A",2.31284023898337e-20,1.85727672035139,2.68718205068589,0.247437774524158,0.362473843292258,-0.532905282017131
"HDAC1",2.42227598923331e-20,2.23290873596877,3.09326435712625,0.271839921913128,0.389211811206696,-0.470205848408965
"MRPS34",2.49151689646498e-20,1.40202537823328,2.18784701232272,0.163494387506101,0.266217158800279,-0.641999395589981
"PRDX6",2.64843915166399e-20,2.34236700829673,3.34888630551035,0.282576866764275,0.400837014647756,-0.515714258617538
"LDHA",2.83443244611401e-20,6.2930112249878,7.35730062776099,0.66422645192777,0.774471053243432,-0.225426026459544
"TMEM140",2.97482815449582e-20,1.07949731576379,1.76261567077424,0.166910688140556,0.270169727970239,-0.707358280745306
"CHMP2A",3.00486970343648e-20,1.42497315763787,2.27453847942339,0.166910688140556,0.269937223901418,-0.674639098235466
"TCF7",3.01831664717583e-20,2.44098096632504,1.57385491746106,0.354807223035627,0.242269239711695,0.633158490537921
"SLC25A3",3.04603091373767e-20,4.68890678379697,5.79676354336201,0.49975597852611,0.622413392234364,-0.305996039286225
"BSG",3.0537978643373e-20,2.62812591508053,3.41482213438735,0.366032210834553,0.488723552662172,-0.377776038060726
"ARPC5L",3.20909774394669e-20,1.57721327476818,2.37464775633574,0.216203025866276,0.326900720762613,-0.590335768777468
"SCAMP2",3.28129973127381e-20,2.1462420693021,2.98434085096489,0.277208394338702,0.394559404789584,-0.475599516491649
"MPG",3.40109774935437e-20,1.10887750122011,1.8407486631016,0.132747681795998,0.228784003720065,-0.731192655337908
"GDI2",3.57602966841838e-20,2.5678233284529,3.44823994419902,0.331381161542216,0.452220413857242,-0.425314221717365
"CAPZA1",3.67614832482995e-20,6.56151781356759,7.47092071611253,0.789165446559297,0.879330388281795,-0.187256473294726
"HELLS",4.00626646852133e-20,1.02387506100537,1.68411997209951,0.153245485602733,0.253429435015113,-0.717955235399538
"BHLHE40",4.20714747337222e-20,2.25392386530015,3.11950941641479,0.291849682772084,0.410137177400605,-0.468880380376387
"OAZ1",4.52042714272645e-20,8.70696437286481,9.59625668449198,0.855051244509517,0.929318763078354,-0.14030192779141
"MCM3",4.72963954972852e-20,0.781610541727672,1.40661706579865,0.0980966325036603,0.184840734712857,-0.847707795591561
"SH3BGRL3",4.77079503233903e-20,8.40500732064422,9.33947221576378,0.880917520741825,0.947686584515229,-0.152091947865576
"MT1E",5.76840335832719e-20,0.359663250366032,0.93418739827947,0.0488042947779405,0.117414554754708,-1.37706522857427
"ITGB2",5.86683541030505e-20,5.8699560761347,6.73850964891886,0.685700341630063,0.792373866542665,-0.199079838978062
"CD48",6.06537549969703e-20,3.41169350902879,4.46763078353871,0.37725719863348,0.499186235759126,-0.389021915390361
"CD27",6.15901163098112e-20,3.65665202537823,4.71670076726343,0.415812591508053,0.538479423389909,-0.367254734247793
"MIF",6.47723158570141e-20,4.15554416788677,5.28594745408045,0.468521229868228,0.59079283887468,-0.347124673613074
"TXLNA",6.84212822272853e-20,1.43923865300146,2.07229016507789,0.2132747681796,0.322715647523832,-0.525920187372467
"LMAN2",6.868499995229e-20,2.6955392874573,3.63524994187398,0.321620302586628,0.441060218553825,-0.431480623169842
"ITGAX",7.22163574728348e-20,0.341874084919473,0.806117182050686,0.0551488530990727,0.126482213438735,-1.23752450653461
"CD164",7.25076805550133e-20,3.22311371400683,4.14527784236224,0.393850658857979,0.515926528714252,-0.363013714657042
"ETFB",7.37712535121298e-20,1.18972669594924,1.90497326203209,0.144460712542704,0.242036735642874,-0.679140552724831
"THRAP3",7.92174367861415e-20,3.80119570522206,4.51158102766798,0.597852611029771,0.713554987212276,-0.24717979217097
"ZWINT",8.34847699001839e-20,0.201610541727672,0.64370611485701,0.025378233284529,0.0806789118809579,-1.67483109788388
"RRM2",8.49142022252718e-20,0.263103953147877,0.801271797256452,0.0312347486578819,0.0902115787026273,-1.60665877314623
"C9orf16",9.20697226953782e-20,2.04273792093704,2.9667054173448,0.256710590531967,0.370611485701,-0.53835755861045
"SNRPD3",1.02906518619937e-19,1.59304050756467,2.38511508951407,0.206442166910688,0.314112996977447,-0.58227593067512
"MLF1IP",1.06404301845179e-19,0.21369448511469,0.654633806091607,0.0297706198145437,0.0876540339455941,-1.61513843048257
